,Gender,Age,Tenure,Saving_Amount,Current_Amount,Time_Deposits_Amount,Funds_Amount,Stocks_Amount,Bank_Assurance_Amount,Life_Assurance_Amount,Business_Loan_Amount,Home_Loan_Amount,Consumer_Loan_Amount,Branch_Transactions,ATM_Transactions,Phone_Transactions,Internet_Transactions,Standing_Orders,New_Credit_Card_Flag
7755,M,57,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7335.807143,6,6,0,0,0,1
7756,F,37,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.09,0,2,0,0,0,0
7757,M,32,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6020.38,2,0,0,0,0,0
7758,M,47,81,21.92,523.607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39,0,0,0,0
7759,F,65,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.09,0,0,0,0,0,0
7760,M,53,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.217143,3,0,0,0,0,1
7761,M,54,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.441429,15,0,0,0,0,1
7762,F,57,81,378.751429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.884286,0,0,0,0,0,0
7763,F,42,81,1481.97,9168.8,0.0,0.0,50.47,0.0,0.0,0.0,0.0,0.0,2,3,0,0,0,0
7764,F,57,81,21941.454286,0.0,33560.234286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0,5,0
7765,M,54,81,2.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.4575,1,0,0,0,0,0
7766,M,41,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.784286,3,0,0,0,0,0
7767,M,65,81,414.995714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11553.575714,1,23,0,0,0,0
7768,F,64,81,18.437143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5672.607143,5,0,0,0,0,0
7769,M,71,81,3.451429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7770,F,49,81,1196.092857,0.0,0.0,62116.69,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,0,0,1
7771,M,78,81,4686.92,0.0,0.0,0.0,3276.067143,0.0,0.0,0.0,0.0,0.0,5,0,0,0,4,0
7772,M,84,81,336.918571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7773,M,42,81,51.811429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7774,M,74,81,25800.685714,0.0,85652.842857,35862.72,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0
7775,M,58,81,670.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0
7776,M,58,81,118.144286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.482857,1,0,0,0,0,0
7777,M,52,81,86.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7778,M,60,81,0.0,47.254286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.761429,0,0,0,0,0,0
7779,F,43,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205714,0,0,0,0,0,0
7780,M,45,81,125.905714,1467.102857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.005714,28,29,0,0,8,0
7781,F,53,81,68.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
7782,F,40,81,1327.081429,153.668571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,0,0,0,0
7783,M,51,81,3.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7784,M,42,81,2778.092857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0
7785,F,27,81,32.368571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0
7786,M,50,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5238.428571,1,28,0,0,1,0
7787,F,45,81,4283.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
7788,F,71,81,859.922857,0.0,0.0,3146.928571,965.561429,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
7789,F,40,81,15812.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,0,0,0
7790,M,38,81,9.967143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3619.795714,0,4,0,0,0,0
7791,F,47,81,911.447143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0
7792,M,54,81,270.108571,0.0,2634.918571,0.0,0.0,358.411429,0.0,0.0,15043.062857,0.0,8,10,0,3,0,1
7793,M,42,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.295714,4,0,0,0,0,0
7794,M,55,81,1306.08,12697.718571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,0,0,0,0
7795,F,69,81,856.335714,0.0,0.0,16871.354286,16101.04,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7796,F,68,81,3459.637143,0.0,0.0,4443.852857,1320.064286,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0
7797,M,29,81,25.442857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7798,M,46,81,1759.762857,0.0,0.0,42062.037143,1728.681429,0.0,0.0,0.0,0.0,0.0,2,3,0,0,4,0
7799,M,46,81,548.722857,0.0,0.0,0.0,0.0,1021.228571,0.0,19239.867143,0.0,0.0,19,0,0,0,0,0
7800,M,42,81,37.028571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7801,F,54,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.427143,2,0,0,0,0,0
7802,M,44,81,210.765714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0
7803,M,38,81,0.0,0.0,0.0,0.0,0.0,453.685714,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7804,M,82,81,7701.388571,0.0,0.0,53726.732857,178.278571,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7805,M,37,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.798571,0,8,0,0,0,0
7806,F,41,81,0.0,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7807,M,41,81,22.088333,261.69,0.0,0.0,0.0,48.18,0.0,0.0,0.0,5030.306667,0,59,0,0,4,0
7808,F,48,81,0.0,160.425714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.454286,0,15,0,0,0,0
7809,M,41,81,92.058571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46864.988571,1508.882857,5,0,0,0,0,0
7810,M,72,81,12697.868571,0.0,0.0,0.0,23895.357143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7811,F,40,81,1683.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7812,M,38,81,67.254286,0.0,0.0,0.0,666.057143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7813,F,37,81,1097.015714,0.0,0.0,0.0,403.405714,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,1
7814,M,72,81,205.714286,0.0,0.0,28877.564286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7815,M,75,81,1.254286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7816,M,48,81,0.0,4.434286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7817,F,48,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.608,0,0,0,0,0,0
7818,M,47,81,488.164286,0.0,0.0,0.0,6301.028571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,4,0
7819,M,40,81,0.0,72.004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0
7820,F,44,81,0.0,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7821,M,34,81,66.912857,740.582857,0.0,0.0,0.0,355.897143,0.0,0.0,26384.994286,0.0,2,16,0,0,0,0
7822,M,48,81,23.828571,0.0,0.0,0.0,0.0,0.0,0.0,274.254286,0.0,0.0,0,3,0,0,0,0
7823,M,64,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.972857,4,0,0,0,0,0
7824,M,56,81,62.645714,0.0,0.0,0.0,0.0,228.377143,0.0,0.0,8575.014286,8187.487143,10,0,0,0,0,0
7825,F,31,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1
7826,F,37,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.171429,2,0,0,0,0,0
7827,F,32,81,48.938571,0.0,0.0,0.0,0.0,294.645714,0.0,0.0,3265.745714,0.0,0,3,0,0,0,0
7828,F,40,81,10.697143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7829,F,35,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.265714,4,4,0,0,0,0
7830,M,59,81,56.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3883.095,5,0,0,0,0,0
7831,M,31,81,4597.994286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7832,M,66,81,4802.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7833,F,74,81,0.0,0.0,0.0,0.0,368.441429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7834,M,38,81,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7835,M,54,81,41.894286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7836,M,58,81,4514.42,0.0,0.0,0.0,3091.094286,0.0,0.0,0.0,0.0,0.0,12,0,0,0,0,0
7837,M,57,81,1958.625714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7838,M,52,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.842857,0,0,0,0,0,0
7839,M,47,81,1033.817143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7840,M,42,81,2980.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
7841,M,79,81,3438.505714,0.0,0.0,0.0,6509.482857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7842,M,61,81,0.332857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.514286,0,8,0,0,0,0
7843,F,30,81,3336.644286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,0,0,0
7844,F,35,81,48.855714,0.0,0.0,0.0,104.847143,12.131429,0.0,37485.264286,0.0,8406.072857,9,0,0,0,0,0
7845,M,39,81,241.377143,0.0,0.0,0.0,1345.082857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7846,F,33,81,10.791429,0.0,0.0,0.0,0.0,395.2,0.0,0.0,37071.79,1693.702857,8,18,2,0,0,0
7847,F,49,81,4513.341429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7848,M,48,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.514286,1,0,0,0,0,0
7849,M,44,81,18.815714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0
7850,M,37,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.408571,0,0,0,0,0,0
7851,M,41,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.672857,1,1,0,0,0,1
7852,M,47,81,186.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0
7853,F,42,81,0.188571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.534286,3,0,0,0,0,0
7854,F,34,81,0.004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7855,M,73,81,28.588571,0.0,0.0,27894.502857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7856,M,72,81,3.541429,0.0,0.0,29264.31,1783.034286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7857,F,26,81,3.406667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7858,F,39,81,131.514286,0.0,0.0,0.0,0.0,216.405714,173.28,0.0,7036.367143,0.0,6,0,0,0,1,0
7859,M,41,81,0.0,51.432857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.692857,0,9,0,0,0,0
7860,F,81,81,0.0,0.0,0.0,0.0,368.441429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7861,M,76,81,56.148571,0.0,0.0,21069.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7862,M,35,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.161429,1,0,0,0,0,0
7863,F,68,81,0.0,0.0,0.0,0.0,658.188571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7864,M,69,81,115.634286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,0,0,0
7865,F,55,81,29.905714,0.0,12261.902857,5369.918571,206.334286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7866,M,75,81,0.0,0.0,0.0,0.0,14932.821429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7867,M,45,81,5.805714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5217.928571,0,0,0,0,0,0
7868,M,41,81,0.0,29.874286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0
7869,M,30,81,2219.362857,50.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,19,0,0,0,1
7870,M,50,81,16898.927143,0.0,0.0,0.0,11731.128571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7871,F,62,81,7.194286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6328.587143,4,0,0,0,0,0
7872,M,57,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.671429,1,0,0,0,0,0
7873,M,44,81,7.377143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.851429,2,10,0,0,0,0
7874,F,44,81,0.0,0.0,0.0,0.0,5921.69,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7875,M,46,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.795714,2,0,0,0,0,0
7876,F,45,81,9.274286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7877,F,33,81,73.558571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0
7878,F,45,81,0.0,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7879,F,37,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.591429,0,0,0,0,0,0
7880,M,64,81,2408.897143,0.0,0.0,3186.972857,68.787143,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4,0
7881,M,57,81,0.0,26.19,0.0,0.0,0.0,203.233333,0.0,0.0,0.0,959.65,5,11,0,0,0,0
7882,M,55,81,11560.011429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7883,M,74,81,0.685714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7884,M,41,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.302857,0,11,0,0,0,0
7885,F,56,81,294.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7886,M,39,81,7763.24,0.0,0.0,0.0,19601.16,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7887,M,53,81,0.0,0.0,0.0,0.0,0.0,0.0,5.371429,0.0,0.0,1672.767143,1,1,0,0,0,0
7888,M,54,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.268571,1,0,0,0,0,0
7889,F,32,81,500.051429,0.0,0.0,0.0,1422.792857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7890,M,57,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.461429,7,1,0,0,0,1
7891,M,45,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.884286,0,6,0,0,0,1
7892,M,34,81,0.0,0.0,0.0,0.0,61.781429,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0
7893,M,40,81,104.307143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7894,M,54,81,0.0,11.565714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7895,F,78,81,230.964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7896,M,61,81,1164.552857,0.0,0.0,24914.808571,28885.34,0.0,0.0,0.0,0.0,0.0,1,21,0,0,0,0
7897,F,43,81,0.681429,0.0,0.0,0.0,0.0,34.222857,0.0,0.0,0.092857,1130.608571,0,0,0,0,0,0
7898,M,35,81,5.697143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.084286,0,0,0,0,0,0
7899,F,34,81,57.346667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
7900,M,46,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.08,6,14,0,0,0,1
7901,M,57,81,1910.725714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
7902,M,58,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.568571,4,10,0,0,0,1
7903,M,31,81,0.0,212.764286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,0,0,0,0
7904,F,53,81,0.0,4850.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.235714,0,15,0,0,0,0
7905,M,42,81,0.222857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.107143,1,4,0,0,0,0
7906,F,43,81,0.0,5134.672857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,0,0,0,0
7907,M,37,81,0.765714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.098571,2,1,0,0,0,0
7908,M,63,81,756.915714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7909,M,51,81,0.0,452.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
7910,M,57,81,32.725714,207.244286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.18,4,11,0,0,0,0
7911,M,54,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.841429,0,0,0,0,0,0
7912,M,72,81,0.0,0.0,0.0,2808.782857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7913,M,45,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097143,0,0,0,0,0,0
7914,M,32,81,8.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41602.658571,2757.164286,0,0,0,0,0,1
7915,M,45,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.444286,0,10,0,0,0,0
7916,F,74,81,2843.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8121.8,0.0,3,0,0,0,0,0
7917,F,40,81,56.778571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.041429,1,0,0,0,0,0
7918,F,39,81,197.574286,0.0,0.0,0.0,0.0,224.708571,0.0,0.0,2336.231429,0.0,1,1,0,0,0,0
7919,F,81,81,58.235714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7920,M,43,81,101.897143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
7921,M,32,81,4297.527143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,4,0
7922,M,53,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.028571,2,0,0,0,0,0
7923,M,59,81,1445.348571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,0,0
7924,M,39,81,75.927143,0.0,0.0,0.0,0.0,286.554286,661.828571,0.0,67735.198571,1480.421429,9,0,0,0,0,1
7925,M,34,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.234286,0,4,0,0,0,0
7926,F,41,81,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7927,M,58,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.63,0,0,0,0,0,0
7928,M,33,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.102857,0,0,0,0,0,0
7929,M,29,81,850.85,0.0,0.0,0.0,1871.917143,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0
7930,F,57,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.174286,1,3,0,0,0,0
7931,M,27,81,33.902857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
7932,M,55,81,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7933,F,53,81,154.441429,0.0,0.0,0.0,1822.758571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
7934,M,31,81,7602.457143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,0
7935,M,50,81,29.175714,0.0,0.0,2554.642857,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7936,F,52,81,0.0,0.0,0.0,0.0,1286.272857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7937,M,37,81,28.301429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23322.581429,0,0,0,0,0,0
7938,M,66,81,3.651429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7939,M,30,81,4472.725714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.672857,3,45,0,0,0,0
7940,M,49,81,3886.211429,1457.158571,0.0,0.0,13.458571,151.271429,336.68,0.0,61059.541429,0.0,10,0,0,0,2,0
7941,M,36,81,5535.035714,63.601429,42987.684286,11841.054286,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0
7942,M,31,81,378.452857,0.0,24884.792857,0.0,0.0,70.742857,0.0,0.0,0.0,0.0,1,0,0,0,0,0
7943,M,37,81,1279.147143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
7944,M,58,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.304286,0,0,0,0,0,0
7945,M,45,81,4598.198571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,0,0
7946,F,62,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0,0,0,0,0,0
7947,F,64,81,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.11,2,0,0,0,0,0
7948,M,47,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.186,0,0,0,0,0,0
7949,M,49,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.44,2,0,0,0,0,0
7950,M,47,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.274286,3,0,0,0,0,0
7951,M,70,80,15.942857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.811429,2,0,0,0,0,0
7952,M,36,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432.892857,5,0,0,0,0,0
7953,M,50,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.031429,6,4,0,0,0,1
7954,M,34,80,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7955,F,63,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168.964286,0,1,0,0,0,0
7956,M,36,80,7764.867143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0
7957,M,64,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.242857,0,0,0,0,0,0
7958,M,48,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.512857,2,0,0,0,0,0
7959,F,56,80,2.518571,0.0,0.0,0.0,0.0,38.094286,0.0,0.0,0.0,1066.004286,2,0,0,0,0,0
7960,F,34,80,6.45,591.52,3603.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,0,0,0,0
7961,F,85,80,596.771429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7962,M,49,80,20.574286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.185714,0,4,0,0,0,0
7963,F,46,80,1145.331429,0.0,0.0,1749.907143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7964,F,43,80,0.0,0.0,0.0,0.0,1189.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7965,M,61,80,228.102857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.321429,18,0,0,0,0,0
7966,F,67,80,1324.712857,0.0,85196.627143,0.0,23.771429,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
7967,M,44,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.355714,2,22,0,2,0,1
7968,F,49,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.031667,2,3,0,0,0,0
7969,F,49,80,0.0,101.934286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0
7970,F,37,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
7971,M,25,80,38.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
7972,F,54,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.801429,0,0,0,0,0,0
7973,M,53,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.378571,2,0,0,0,0,0
